,label,text_final
8243,7,giao mùa gây mưa đá ở điện biên nghệ an
8244,7,trinitite  loại đá kỳ lạ hình thành do bom hạt nhân
8245,7,bộ đồ lặn chịu được áp suất ở độ sâu <num> m
8246,7,vẹm mọc râu như thế nào
8247,7,quái vật tiền sử nửa lợn nửa trâu
8248,7,nguyên tố nặng nhất trên ngoại hành tinh
8249,7,con người sẽ ra sao nếu hết nhiên liệu hóa thạch
8250,7,bệ turbine gió nổi biển sâu đầu tiên của trung quốc
8251,7,bộ sưu tập não người lớn nhất thế giới
8252,7,<num> dự án vào chung kết sáng kiến khoa học <num>
8253,7,đến năm <num> có khoảng <num> công việc liên quan đến stem
8254,7,cá heo bạch tạng hiếm gặp ở ngoài khơi nam phi
8255,7,phát hiện lưỡi câu cá mập <num> năm tuổi
8256,7,những kỷ lục guinness ở loài chó
8257,7,siêu du thuyền tự đóng đầu tiên của trung quốc
8258,7,kế hoạch làm mát trái đất bằng gương khổng lồ trong vũ trụ
8259,7,du thuyền tầm hoạt động <num> km có thể lặn dưới nước
8260,7,turbine gió sâu nhất thế giới
8261,7,mỹ sản xuất tàu chạy bằng amoniac đầu tiên
8262,7,tàu đệm từ tốc độ siêu cao chạy thử thành công
8263,7,châu âu xây máy gia tốc hạt mạnh ngang <num> triệu cú sét đánh
8264,7,cần trục tháp lớn nhất thế giới xuất xưởng
8265,7,thử nghiệm công cụ phân tích xu hướng công nghệ
8266,7,kính james webb chụp ảnh không thời gian bị bẻ cong
8267,7,cá sấu dài <num> m ăn thịt đồng loại
8268,7,vị pharaoh chôn trong quan tài bạc nguyên khối <num> năm
8269,7,tòa nhà dát vàng hình cánh buồm trên mặt biển
8270,7,vương quốc dưới lòng đất của kiến cắt lá
8271,7,đại bàng lớn nhất từng tồn tại ở australia
8272,7,ba độc giả trúng thưởng tuần đầu bình chọn chung kết sáng kiến khoa học
8273,7,vận tải cơ lớn nhất và độc nhất vô nhị trên thế giới
8274,7,tên lửa in <num> đầu tiên trên thế giới hủy phóng
8275,7,lò phản ứng hạt nhân lớn nhất châu âu đi vào hoạt động
8276,7,lý do hươu nai thay gạc
8277,7,giải pháp sản xuất lương thực trung hòa carbon
8278,7,nuôi tôm hùm giống trên đất liền
8279,7,trang trại dưới biển đầu tiên trên thế giới
8280,7,taxi điện cánh ngầm tốc độ <num> kmh
8281,7,nhện cái giả chết để lừa con đực
8282,7,phát hiện loạt mộ cổ thời la mã chứa <num> hài cốt
8283,7,cá mập đầu búa mang thai <num> con non mắc cạn
8284,7,khối tảo mơ dài hơn <num> km đe dọa bờ biển mỹ
8285,7,vòng tròn màu đỏ lơ lửng trên bầu trời italy
8286,7,trung quốc lần đầu sử dụng hydro rắn trong hệ thống điện
8287,7,đại dương chứa hơn <num> nghìn tỷ hạt nhựa
8288,7,phi công ai đánh bại con người trong trận không chiến
8289,7,tiến sĩ gốc việt được giải thưởng hóa sinh ở anh
8290,7,hành tinh nào già nhất và trẻ nhất hệ mặt trời
8291,7,tổng bí thư mong muốn thu hút đội ngũ trí thức trẻ xây dựng đất nước
8292,7,dự án cầu treo dài nhất thế giới tranh cãi gần <num> năm
8293,7,tại sao con người đau đầu dù não không đau
8294,7,trạm điện gió và mặt trời lớn nhất thế giới giữa sa mạc
8295,7,phi hành gia nga sắp bay trên tàu spacex
8296,7,tàu lượn biển tốc độ <num> kmh
8297,7,ăngten radar quan trọng trên tàu vũ trụ sao mộc bị kẹt
8298,7,núi có thể mọc cao tới đâu trên trái đất
8299,7,giao nhiệm vụ nghiên cứu để trí thức việt kiều cống hiến
8300,7,vì sao chó nghiêng đầu
8301,7,hơn <num> dự án tham gia cuộc thi sáng kiến khoa học <num>
8302,7,<num> giám khảo cuộc thi sáng kiến khoa học <num>
8303,7,cỗ xe chở tên lửa của nasa lập kỷ lục thế giới
8304,7,ngôi mộ <num> năm của bác sĩ la mã cổ đại
8305,7,phát hiện <num> núi lửa dưới đáy biển
8306,7,ai điều khiển vệ tinh trung quốc <num> tiếng
8307,7,trung quốc thử nghiệm truyền dữ liệu công nghệ <num>
8308,7,cá voi cô đơn nhất thế giới chết sau <num> năm giam cầm
8309,7,bêtông vũ trụ giúp xây nhà ngoài hành tinh
8310,7,dự án xây <num> tòa nhà chọc trời chống bão cát ở dubai
8311,7,công ty australia tạo thịt viên chứa adn voi ma mút
8312,7,phát hiện dấu vết thiên thạch đâm xuống trái đất sớm nhất
8313,7,rừng đất ở tây tạng
8314,7,biển mây trên thảo nguyên lớn thứ hai trung quốc
8315,7,phát hiện hành tinh có thể là thế giới đại dương
8316,7,trung quốc lắp đường ống dẫn hydro dài <num> km
8317,7,nhà thờ được ví như kỳ quan kiến trúc của nga
8318,7,điều kiện giúp loài rắn lớn nhất trên trái đất sinh sôi
8319,7,bộ trưởng huỳnh thành đạt tạo hệ sinh thái đưa khoa học công nghệ bứt phá
8320,7,ngoại trưởng mỹ xem trình diễn robot tại đại học bách khoa hà nội
8321,7,bãi đá muối như nấm mọc trên mặt hồ
8322,7,chuyện gì xảy ra nếu trái đất quay ngược lại
8323,7,hệ thống nuôi <num> tấn bào ngư biển sâu ở trung quốc
8324,7,những biến đổi của cơ thể sau độ tuổi <num>
8325,7,<num> nhà khoa học việt vào bảng xếp hạng thế giới
8326,7,voi cái <num> tuổi biến dạng cột sống sau <num> năm chở khách
8327,7,nhà máy điện địa nhiệt cao nhất trung quốc
8328,7,viễn cảnh nếu con người du hành sao thổ
8329,7,toàn bộ số bạc được phát hiện trên thế giới nhiều đến đâu
8330,7,bộ trang sức vàng <num> năm chôn cùng cô gái trẻ
8331,7,tại sao bão không bao giờ vượt qua xích đạo
8332,7,núi lửa merapi cao gần <num> m hình thành như thế nào
8333,7,hố đen lớn nhất trong vũ trụ
8334,7,phi hành gia mỹ phá kỷ lục ở lâu nhất trong vũ trụ
8335,7,ước tính khối lượng dải ngân hà
8336,7,dự án kính viễn vọng săn hạt ma dưới nước
8337,7,những nơi có nguy cơ nắng nóng kỷ lục trên thế giới
8338,7,siêu du thuyền như thành phố nổi trên biển
8339,7,sự thật về gấu ăn cocaine
8340,7,<num> đội tranh tài tại chung kết sáng kiến khoa học <num>
8341,7,ngày mai có thể quan sát nhật thực lai hiếm gặp
8342,7,bộ tộc tiến hóa để lặn sâu khác thường
8343,7,chim cánh cụt con suýt lạc mẹ vì ham chơi
8344,7,nhà nghiên cứu mỹ muốn lập kỷ lục ở <num> ngày dưới nước
8345,7,chuột xâm hại nặng <num> kg đe dọa môi trường nước mỹ
8346,7,trung quốc phát triển mạng internet kết nối các siêu máy tính
8347,7,phát hiện hợp chất chống lão hóa trong quả ké
8348,7,nasa xây mặt trăng trong bể bơi khổng lồ
8349,7,tàu vũ trụ đầu tiên quay quanh mặt trăng của hành tinh khác
8350,7,seoul dự định lắp vòng đu quay không nan cao <num> m
8351,7,tiến sĩ việt phát triển hệ thống xử lý mẫu dna kích hoạt bằng giọng nói
8352,7,hồ mắt rồng kỳ lạ hình thành như thế nào
8353,7,độc giả trúng thưởng tuần <num> bình chọn sáng kiến khoa học
8354,7,nhật bản tạo ra chuột con từ hai con chuột đực
8355,7,xây đảo năng lượng đầu tiên trên thế giới
8356,7,tòa nhà chọc trời trông như sụp đổ một phần
8357,7,cú đực mang rắn về cho bạn đời ăn
8358,7,xác tàu ngầm do triệu phú mỹ chế tạo <num> năm trước
8359,7,trung quốc tái cấp nước cho kênh đào dài nhất thế giới
8360,7,<num> bài thi bình chọn cao nhất tuần đầu chung kết sáng kiến khoa học
8361,7,đan mạch trở thành nước đầu tiên nhập khẩu co2
8362,7,hậu quả từ vụ nổ tên lửa mạnh nhất thế giới của spacex
8363,7,mỏ muối hồng khai thác <num> tấn mỗi năm
8364,7,dự án truyền tải điện siêu cao áp <num> kv
8365,7,nga sẽ hỗ trợ việt nam phát triển lò nghiên cứu hạt nhân mới
8366,7,kho báu trang sức và đồng xu <num> năm trên cánh đồng
8367,7,trạm iss kích hoạt động cơ để bay tránh vệ tinh
8368,7,khi nào siêu lục địa tiếp theo sẽ xuất hiện
8369,7,hàng triệu cá chết phủ trắng sông australia
8370,7,pavlopetri  thành phố chìm cổ xưa nhất thế giới
8371,7,xây dựng thói quen từ chối với xâm phạm bản quyền
8372,7,những kiểu thời tiết đáng sợ trong hệ mặt trời
8373,7,<num> hồ sơ bước vào vòng loại sáng kiến khoa học <num>
8374,7,trung quốc thả <num> cá tầm ra tự nhiên
8375,7,phục dựng thành cổ <num> năm giữa sa mạc iraq
8376,7,robot nasa lần đầu tiên chụp ảnh tia nắng trên sao hỏa
8377,7,lượng phát thải co2 cao kỷ lục trong hơn <num> năm
8378,7,tàu ngầm đầu tiên lặn vòng quanh thế giới
8379,7,cách chế tác đội quân đất nung trong mộ tần thủy hoàng
8380,7,giáo sư đại học bách khoa hà nội thắng giải kovalevskaia <num>
8381,7,công nghệ giúp trung quốc khoan giếng sâu <num> m
8382,7,quỹ nafosted có thể có thu hút thêm tài trợ từ xã hội
8383,7,thế giới ẩn bên dưới biển đen
8384,7,thiên tài bị quên lãng giúp thay đổi hiểu biết về vũ trụ
8385,7,turbine gió nổi đầu tiên sử dụng neo sản xuất điện
8386,7,bộ pin xe điện có tuổi thọ <num> triệu km
8387,7,xe đạp bánh vuông
8388,7,hố chôn <num> bàn tay hé lộ tập tục của ai cập cổ
8389,7,động cơ đẩy khai thác năng lượng vô hạn từ mặt trời
8390,7,nasa phát triển tàu vũ trụ để phá hủy trạm iss
8391,7,phát hiện dinh thự của hoàng tử nhật bản thế kỷ <num>
8392,7,hồ nước dưới lòng đất lớn nhất hành tinh
8393,7,so sánh khối lượng con người và động vật có vú hoang dã
8394,7,ghi hình cá bơi ở độ sâu lớn nhất thế giới
8395,7,tên lửa in <num> đầu tiên trên thế giới phóng thất bại
8396,7,nguy cơ dịch bệnh khi virus zombie cổ đại hồi sinh
8397,7,bão bụi khiến <num> người chết hình thành thế nào
8398,7,bản đồ hoàn chỉnh đầu tiên về não côn trùng
8399,7,biến cây chuối thành sợi dệt và tóc giả
8400,7,nhà thiên văn ghi hình thiên thạch đâm vào mặt trăng
8401,7,vì sao đám cháy zombie nguy hiểm và khó dự đoán
8402,7,nhóm sinh viên thắng giải thiết kế vi mạch đầu tiên tại việt nam
8403,7,phát hiện ba loài giun phát sáng có hình thù quái dị
8404,7,lốc xoáy cao <num> km trên mặt trời
8405,7,kính james webb cung cấp cái nhìn mới về sao thiên vương
8406,7,miệng núi lửa trông như hố băng trên sao hỏa
8407,7,chuột xâm chiếm các trang trại australia
8408,7,trung quốc sẽ phóng tàu chuyển hướng tiểu hành tinh <num> m
8409,7,vận tải cơ lớn nhất thế giới cất cánh trên bầu trời ảo
8410,7,tại sao mỹ chậm phát triển đường tàu tốc độ cao
8411,7,ánh sáng bí ẩn dẫn đường cho thủy thủ trên biển
8412,7,trung quốc ra mắt xe tải điện hạng nặng đầu tiên
8413,7,điểm rơi thẳng đứng cao nhất thế giới
8414,7,nguyên tố tự nhiên hiếm nhất trên trái đất
8415,7,trung quốc thừa nhận không thể hồi sinh robot sao hỏa
8416,7,sàn giao dịch công nghệ nên hoạt động theo mô hình doanh nghiệp
8417,7,hàng chục cá voi sát thủ săn giết cá voi mỏ khoằm
8418,7,sẽ triển khai bộ chỉ số đổi mới sáng tạo trên toàn quốc <num>
8419,7,sư tử mẹ cứu con non bị nước lũ cuốn trôi
8420,7,dấu ấn các nữ kỹ sư trong sản phẩm công nghệ cao của viettel
8421,7,cá voi khổng lồ liên tục chết dạt vào đảo bali
8422,7,ốc biển khổng lồ ăn thịt sao biển gai
8423,7,siêu du thuyền bọc kính cường lực lấy cảm hứng từ chim
8424,7,những kim tự tháp độc đáo trên thế giới
8425,7,điều gì xảy ra nếu tiểu hành tinh <num> m đâm vào trái đất
8426,7,máy bay siêu thanh <num> kmh của nasa lắp đặt cụm đuôi
8427,7,bí ẩn vụ thảm sát trong hang động hơn <num> năm trước
8428,7,nhật thực lai hiếm gặp nhìn từ vũ trụ
8429,7,hầm tận thế ẩn dưới lâu đài trung cổ <num> năm
8430,7,kỷ lục mới về chó lùn nhất thế giới
8431,7,cha đẻ của khẩu súng máy đầu tiên trên thế giới
8432,7,kế hoạch tạo bình giữ nhiệt khổng lồ dưới lòng đất
8433,7,thác plasma cao <num> km trên bề mặt mặt trời
8434,7,nghiên cứu gene những con chó sống sót sau thảm họa chernobyl
8435,7,sắp diễn ra nguyệt thực đầu tiên trong năm
8436,7,turbine gió trục dọc biến bão thành điện
8437,7,thiết kế trạm vũ trụ <num> tầng của airbus
8438,7,phòng thí nghiệm ở độ sâu <num> km dưới mặt biển
8439,7,máy bay lai khí cầu lớn nhất thế giới
8440,7,mặt trời phun trào vật chất tốc độ <num> triệu kmh
8441,7,trạm vũ trụ trung quốc đạt mức tái tạo oxy <num>
8442,7,tàu soyuz bị rò rỉ chất làm mát của nga trở về trái đất
8443,7,bệnh dịch răng nổ kỳ lạ vào thế kỷ <num>
8444,7,nông dân ứng dụng công nghệ xây dựng sản phẩm ocop
8445,7,kính james webb đo nhiệt độ hành tinh giống trái đất
8446,7,hơn <num> cá heo mắc cạn ở pháp
8447,7,những mặt trăng quay quanh trái đất
8448,7,trung quốc phát triển hệ thống giúp tên lửa hạ cánh an toàn
8449,7,loài cúc tạo ruồi cái giả <num> thu hút con đực
8450,7,những nguy cơ khi virus biến đổi gene thoát khỏi phòng thí nghiệm
8451,7,tại sao sa mạc lại khô cằn
8452,7,đỉnh everest tích tụ vi khuẩn từ con người
8453,7,giáo sư sát thủ của khí thải
8454,7,hai điểm nghẽn kìm hãm chuyển giao công nghệ
8455,7,trung quốc hạ cánh mô hình tên lửa trên biển
8456,7,nga giới thiệu phim điện ảnh đầu tiên quay trong vũ trụ
8457,7,sự thật về thành phố atlantis nhật bản bí ẩn dưới nước
